,Filename,NumAtoms,crest-hour,crest-min,crest-second,Hours,Minutes,Seconds,Time
6000,KGSDLCISKDMMJS-UHFFFAOYSA-N,35,1,3,55,0,0,15.253,15.253
6001,KUUIPOBQDIETRW-AYKLPDECSA-N,34,1,13,58,0,0,12.753,12.753
6002,KHHNQHLQEYTCLW-FQLXRVMXSA-N,54,7,9,27,0,0,42.346000000000004,42.346000000000004
6003,KMWMLXYKAILFAQ-IPELMVKDSA-N,42,0,27,41,0,0,15.732999999999999,15.732999999999999
6004,KLAQNTBUXCCZHC-UHFFFAOYSA-N,14,0,4,23,0,0,0.991,0.991
6005,KLFBYHMRVCDQFU-ZMRBMGAVSA-N,52,2,0,44,0,0,35.748000000000005,35.748000000000005
6006,KSFWYEHHRXRVIS-UHFFFAOYSA-N,44,1,25,26,0,0,18.5,18.5
6007,KGFBYFYWQCEBQE-HNENSFHCSA-O,41,0,33,51,0,0,16.289,16.289
6008,KZYGZZLBLQJHQM-KPYDUXRZSA-N,34,1,2,37,0,0,9.495,9.495
6009,KJIFYNPGLMHDPD-UHFFFAOYSA-N,53,2,14,29,0,0,34.872,34.872
6010,KPHDYWYZFFBBNH-UHFFFAOYSA-N,39,1,43,14,0,0,8.537,8.537
6011,KSFKCTVTBITYBW-UHFFFAOYSA-N,30,0,49,3,0,0,9.356,9.356
6012,KLFLARRYOSTRLS-UHFFFAOYSA-N,49,2,2,50,0,0,27.004,27.004
6013,KAAUJABDRLIZFS-OXJNMPFZSA-N,45,1,37,31,0,0,24.971,24.971
6014,KPWOAUIMQKQXJJ-UHFFFAOYSA-N,47,1,7,19,0,0,23.741,23.741
6015,KYHKXAPREQUMAE-UHFFFAOYSA-N,18,0,15,55,0,0,3.286,3.286
6016,KCHIZOZPSSURRB-UHFFFAOYSA-N,18,0,7,14,0,0,2.129,2.129
6017,KWUFIDBPFUUSIN-XQRVVYSFSA-N,19,0,30,10,0,0,2.113,2.113
6018,KQIKKETXZQDHGE-FOCLMDBBSA-P,30,0,55,10,0,0,6.343,6.343
6019,KZTVYPCSYZFZTF-JXMROGBWSA-N,43,0,53,30,0,0,18.065,18.065
6020,KCDHDFJZRPGFIZ-CFRSGVNKSA-N,54,3,2,53,0,0,30.938000000000002,30.938000000000002
6021,KFVUSZPWUZBAPF-AGQYDFLVSA-N,61,3,14,16,0,0,43.928999999999995,43.928999999999995
6022,KYSCEQGJCXGXOE-UHFFFAOYSA-N,32,1,8,30,0,0,11.350999999999999,11.350999999999999
6023,KTWORJQJNNZKMT-UHFFFAOYSA-N,36,0,32,18,0,0,12.728,12.728
6024,KTISNVOBNUFPFN-SBRBQTIFSA-N,29,0,15,36,0,0,6.652,6.652
6025,KWZKQWNJGMWSDK-UHFFFAOYSA-N,32,1,34,37,0,0,9.252,9.252
6026,KJOFQLGGPRHLAW-UHFFFAOYSA-N,40,2,46,17,0,0,9.635,9.635
6027,KUHURMPQAAFGNR-WDZFZDKYSA-N,23,0,9,16,0,0,3.2760000000000002,3.2760000000000002
6028,KWKYHTAEADYGCK-UHFFFAOYSA-N,67,2,31,14,0,1,3.801,63.801
6029,KZTOGSJJSZXQKH-DCMFLLSESA-N,74,7,59,9,0,1,49.055,109.055
6030,KAESFISWAYXHGE-RYBWSMFQSA-N,42,1,10,59,0,0,22.296999999999997,22.296999999999997
6031,KAFKWKXZJLCIKC-IHLOFXLRSA-N,72,7,15,4,0,1,8.363,68.363
6032,KNOZEFBHOPXSDU-UHFFFAOYSA-N,51,2,7,1,0,0,34.344,34.344
6033,KACWEIWGSHNESJ-UHFFFAOYSA-N,30,0,21,44,0,0,7.652,7.652
6034,KWHWECBYHDARHL-BUHFOSPRSA-N,38,1,5,13,0,0,12.917,12.917
6035,KRGJEINTGHSOQC-HNNXBMFYSA-N,32,0,47,56,0,0,8.497,8.497
6036,KHZQNLCTPNHLGX-LJQANCHMSA-N,56,1,53,32,0,0,38.099000000000004,38.099000000000004
6037,KMGAZOPROQENBS-UHFFFAOYSA-N,43,1,10,51,0,0,19.406,19.406
6038,KBNSSTGWUNCEFD-UHFFFAOYSA-N,62,16,41,54,0,1,6.388,66.388
6039,KCPPEDFGRYDAGK-UHFFFAOYSA-N,70,3,24,17,0,1,1.5590000000000002,61.559
6040,KZOQUONZWZYYMW-SXBRIOAWSA-N,59,1,27,24,0,0,46.64,46.64
6041,KKQBFTQVXKLRHM-UHFFFAOYSA-O,49,3,37,59,0,0,28.395,28.395
6042,KGRUWHLDLCLQOQ-UHFFFAOYSA-N,47,1,5,2,0,0,18.697,18.697
6043,KXYDGGNWZUHESZ-GOSISDBHSA-N,40,0,28,13,0,0,13.561,13.561
6044,KUWSPPXPGQEHSQ-UHFFFAOYSA-N,37,0,52,58,0,0,11.049000000000001,11.049000000000001
6045,KZMHVVNNWMXBPX-UHFFFAOYSA-N,34,0,19,58,0,0,8.753,8.753
6046,KBDCBMSWTKLZSO-UHFFFAOYSA-N,48,3,47,44,0,0,27.324,27.324
6047,KFTBFABBIIJGQL-LDADJPATSA-N,37,1,27,52,0,0,11.219000000000001,11.219000000000001
6048,KAFVVKAYXAZLLI-UHFFFAOYSA-N,30,0,51,28,0,0,8.752,8.752
6049,KMOFZUWAEQWAOM-YJNKXOJESA-N,37,0,22,55,0,0,11.185,11.185
6050,KERINQWPRVTPCH-NGYBGAFCSA-N,29,0,53,4,0,0,10.335999999999999,10.335999999999999
6051,KUHHIZUCUYIOFU-ZDUSSCGKSA-N,43,1,26,48,0,0,19.908,19.908
6052,KZSNJWFQEVHDMF-SCSAIBSYSA-M,18,0,5,27,0,0,1.317,1.317
6053,KZYSPZZWOSASBG-RVDMUPIBSA-N,52,3,45,18,0,0,35.999,35.999
6054,KAHZGYQOQGPBEA-UHFFFAOYSA-N,38,1,48,26,0,0,18.144000000000002,18.144000000000002
6055,KDHWCFCNNGUJCP-UHFFFAOYSA-N,25,0,9,45,0,0,4.274,4.274
6056,KYFAABULEGCMTG-UHFFFAOYSA-N,38,0,39,0,0,0,13.525,13.525
6057,KZWQDJVPFUTDAF-JOCHJYFZSA-N,44,0,31,14,0,0,19.401,19.401
6058,KZKNQLAUGLYTIF-MWFZDGHISA-N,65,3,21,16,0,0,52.888000000000005,52.888000000000005
6059,KABNMCUAKBKXPA-UHFFFAOYSA-O,59,5,51,21,0,0,50.997,50.997
6060,KDCJZSKWLYODKH-INIZCTEOSA-N,37,0,31,21,0,0,13.411,13.411
6061,KLZDQXCYAOLPFW-UHFFFAOYSA-N,25,0,15,2,0,0,5.727,5.727
6062,KPJBNFINSPXEGF-UHFFFAOYSA-N,28,0,22,9,0,0,7.252000000000001,7.252000000000001
6063,KFHVMJPVSCVJTL-UHFFFAOYSA-O,26,0,55,45,0,0,4.226,4.226
6064,KCJRIWZWUONPNA-UHFFFAOYSA-N,48,0,40,16,0,0,31.494,31.494
6065,KPPNLSKVTKSSTG-UHFFFAOYSA-N,18,0,18,58,0,0,2.156,2.156
6066,KLBUEDVJOATHIN-PKOBYXMFSA-N,59,3,5,47,0,0,38.709,38.709
6067,KASWBEMEPMXMTF-CNIDHJAESA-N,49,0,39,14,0,0,27.471999999999998,27.471999999999998
6068,KXGSYSDSQRXROA-UHFFFAOYSA-N,30,0,16,23,0,0,8.541,8.541
6069,KFKLNFDXAWTCOP-PFONDFGASA-N,33,0,18,32,0,0,10.113999999999999,10.113999999999999
6070,KBKFVUFNZQICNZ-KRWDZBQOSA-N,47,2,13,52,0,0,23.557,23.557
6071,KPYIJACZWVDOOQ-UHFFFAOYSA-N,36,1,4,31,0,0,12.39,12.39
6072,KSJQVFNBMDAQMW-LJQANCHMSA-N,32,1,18,24,0,0,10.49,10.49
6073,KXXKSLVYFPHCAV-COQIJWMOSA-N,47,1,34,49,0,0,24.526,24.526
6074,KACHFMOHOPLTNX-UHFFFAOYSA-N,30,0,52,17,0,0,6.252000000000001,6.252000000000001
6075,KFJRDHOKEDMWDS-UHFFFAOYSA-N,44,1,37,50,0,0,21.396,21.396
6076,KNAHARQHSZJURB-UHFFFAOYSA-N,21,0,10,46,0,0,2.7560000000000002,2.7560000000000002
6077,KCQUUWVPHNQUCO-UHFFFAOYSA-N,44,0,47,14,0,0,20.021,20.021
6078,KOWUCEUFJGVZAS-ZDUSSCGKSA-N,41,0,56,40,0,0,15.82,15.82
6079,KSNFSZMTKNAOIR-HAVVHWLPSA-N,47,2,48,18,0,0,26.252,26.252
6080,KANCPFNQDOWHLL-IUODEOHRSA-N,37,0,40,0,0,0,12.458,12.458
6081,KHYYMBQCDXXOFP-ZMOGYAJESA-N,56,3,9,43,0,0,46.74100000000001,46.74100000000001
6082,KAKCFWVMRWAVCR-IBGZPJMESA-O,39,0,27,37,0,0,13.835999999999999,13.835999999999999
6083,KAFPFCGFKVHRAN-UHFFFAOYSA-N,9,0,5,8,0,0,0.231,0.231
6084,KKVYNMZMOKIXAR-UMSFTDKQSA-N,60,4,37,53,0,0,55.244,55.244
6085,KCZVJYNVMSXJGY-KVQBGUIXSA-N,31,0,49,12,0,0,9.025,9.025
6086,KHOSHMWCWIIWKM-UHFFFAOYSA-N,52,2,33,29,0,0,27.183000000000003,27.183000000000003
6087,KRRQAGDOZUFZQZ-UHFFFAOYSA-N,24,0,10,56,0,0,4.4110000000000005,4.4110000000000005
6088,KBMNJCCSJHISCC-PVZAPUBXSA-N,53,3,31,20,0,0,29.022,29.022
6089,KGOHSUUFIZZDGC-SFHVURJKSA-N,39,1,13,2,0,0,16.845,16.845
6090,KPPCVMBPGWESIM-UHFFFAOYSA-N,37,0,24,22,0,0,13.831,13.831
6091,KTKXZUQPMJVMKJ-UHFFFAOYSA-N,26,0,10,6,0,0,4.055,4.055
6092,KNFZBJVESBZZMI-UHFFFAOYSA-N,19,0,10,51,0,0,3.175,3.175
6093,KUHSTSBQRXUAPJ-LZWOXQAQSA-N,44,0,53,5,0,0,16.494,16.494
6094,KPHYJCYQOQTWMM-GOSISDBHSA-N,43,1,55,13,0,0,23.279,23.279
6095,KLHKTBDVXLPDBT-TUSQITKMSA-N,59,2,10,49,0,0,44.083999999999996,44.083999999999996
6096,KFZWPDUTEJUUBN-QOAWAWRESA-N,55,3,50,38,0,0,34.672,34.672
6097,KMNWZKGOPWBMAD-UHFFFAOYSA-N,59,1,25,24,0,0,50.538999999999994,50.538999999999994
6098,KHSYYLCXQKCYQX-SECBINFHSA-O,27,0,19,39,0,0,4.305,4.305
6099,KZFZUBBPNCLCIB-CXUHLZMHSA-N,32,0,23,46,0,0,8.265,8.265
6100,KMVOABWKZYDHCJ-VUIPWDCGSA-O,64,1,54,53,0,0,45.781000000000006,45.781000000000006
6101,KTDIRZLKEJFPFP-UHFFFAOYSA-N,33,1,21,33,0,0,12.532,12.532
6102,KRVJDFHRGGEIAP-UKTHLTGXSA-O,31,1,0,26,0,0,6.474,6.474
6103,KOKRWDZFZBINOW-UHFFFAOYSA-N,32,0,24,43,0,0,7.683,7.683
6104,KARWNCOXAISCFF-UHFFFAOYSA-N,49,1,28,31,0,0,29.147,29.147
6105,KWVUFUIBQZSFHS-ZRZAMGCNSA-N,47,1,40,50,0,0,26.289,26.289
6106,KEPYLRFTUFPYBU-LKEWCRSYSA-N,28,1,5,22,0,0,6.185,6.185
6107,KAVFOJMDEBAUOF-UHFFFAOYSA-N,58,10,46,15,0,0,50.875,50.875
6108,KQHYTGXEMRYDNM-SSYGJKRZSA-N,42,0,28,23,0,0,14.988,14.988
6109,KAVZXMBEFUHOCJ-UHFFFAOYSA-N,39,1,11,28,0,0,14.402999999999999,14.402999999999999
6110,KMAYCZMTKMMLHM-UHFFFAOYSA-N,20,0,10,0,0,0,2.8110000000000004,2.8110000000000004
6111,KOXMDNOKAMXNJL-UHFFFAOYSA-N,49,1,20,2,0,0,31.258000000000003,31.258000000000003
6112,KSEGLHLBDPSJDH-UHFFFAOYSA-N,36,0,33,25,0,0,14.689,14.689
6113,KYHSJXZSYDTUTE-UHFFFAOYSA-N,48,3,2,55,0,0,24.281,24.281
6114,KAFBAKVJMANKTJ-WMPKNSHKSA-N,61,11,56,23,0,0,51.828,51.828
6115,KWARLGDJBFFZOF-UHFFFAOYSA-N,32,0,51,24,0,0,13.959000000000001,13.959000000000001
6116,KUUXBQKORDCEFO-UHFFFAOYSA-N,27,0,38,43,0,0,5.1610000000000005,5.1610000000000005
6117,KZSRSTXLLYDARY-SNVBAGLBSA-N,28,0,9,17,0,0,4.754,4.754
6118,KWGUJRCPGGSTKB-UHFFFAOYSA-N,53,1,36,25,0,0,24.886,24.886
6119,KEAACMAWBWZGJR-UHFFFAOYSA-N,34,1,2,2,0,0,9.544,9.544
6120,KZIGGUKYSHDBKQ-UHFFFAOYSA-N,47,1,25,33,0,0,25.064,25.064
6121,KPIWWGJGLVTMGX-UHFFFAOYSA-O,34,0,48,46,0,0,8.905,8.905
6122,KKYWISWDEHQAHM-UZLBHIALSA-N,46,1,28,12,0,0,28.623,28.623
6123,KIBOPCZSMRGBEA-OKILXGFUSA-N,46,1,52,57,0,0,22.394000000000002,22.394000000000002
6124,KWOAVDCTLYXCHP-UHFFFAOYSA-N,34,0,34,28,0,0,9.265,9.265
6125,KSFIORNTPWGZCU-JXAWBTAJSA-N,34,0,44,3,0,0,9.624,9.624
6126,KVOCHWIGWVEUIK-JAIQZWGSSA-N,49,2,21,49,0,0,32.117,32.117
6127,KHLGXFNCQOCEDF-MNDPQUGUSA-N,31,0,33,25,0,0,9.004,9.004
6128,KVFBYCUTRYCOGY-IZHWHUGBSA-N,49,3,39,40,0,0,24.95,24.95
6129,KVQHTVVTBOXMLH-AWEZNQCLSA-N,39,0,39,4,0,0,13.619000000000002,13.619000000000002
6130,KUWJZFVZZLSOHK-CQSZACIVSA-N,34,0,58,1,0,0,13.719000000000001,13.719000000000001
6131,KPEQOTHRGDPPDU-MUOMNQLESA-N,57,15,38,42,0,0,23.249000000000002,23.249000000000002
6132,KIPZOZBUQXNEAV-UHFFFAOYSA-N,28,0,13,50,0,0,6.492999999999999,6.492999999999999
6133,KKNATAGZYKVGMS-GDZAYFCTSA-N,56,2,15,21,0,0,42.72,42.72
6134,KIWUZFRHYXTJNK-SGRGSNTQSA-N,47,2,43,27,0,0,27.427,27.427
6135,KJRQRGNOOZUZSR-PMACEKPBSA-N,46,7,9,51,0,0,20.561,20.561
6136,KBVOYZBDPPDBHJ-OQLLNIDSSA-N,31,0,41,29,0,0,7.832999999999999,7.832999999999999
6137,KZTMPSXWJNEVPV-UHFFFAOYSA-N,31,1,0,34,0,0,9.947000000000001,9.947000000000001
6138,KQOPRKIWLKGBEW-IBGZPJMESA-N,48,1,33,27,0,0,24.558000000000003,24.558000000000003
6139,KNJCXHVZWXESBN-UHFFFAOYSA-N,49,2,13,7,0,0,30.339000000000002,30.339000000000002
6140,KHVQTWSKDUJXLY-QPZVAVFKSA-N,59,1,2,52,0,0,40.522,40.522
6141,KOXJACILNDHPBD-UHFFFAOYSA-N,18,0,13,18,0,0,3.702,3.702
6142,KBOSBZUAAMLSFQ-UHFFFAOYSA-N,32,0,36,45,0,0,7.732,7.732
6143,KDXJHWSWDWMQTM-AREMUKBSSA-N,56,5,42,36,0,0,43.1,43.1
6144,KYGSHWQNLDUXCP-FNLGOBPVSA-N,55,1,44,38,0,0,35.47,35.47
6145,KRDBPYIPLJNENY-GOSISDBHSA-N,34,0,17,27,0,0,8.904,8.904
6146,KEYXJHGPYFILKM-QUCCMNQESA-N,42,2,14,54,0,0,21.211,21.211
6147,KCCARFIHUBOJCG-KGTXMHTLSA-N,42,1,10,6,0,0,17.256,17.256
6148,KFWLXXAIIMMGEU-HBMCJLEFSA-N,51,1,57,50,0,0,25.401999999999997,25.401999999999997
6149,KWTWDQCKEHXFFR-RISCZKNCSA-O,40,1,37,13,0,0,10.827,10.827
6150,KXHIMRBOSUBXCC-STQMWFEESA-N,46,0,41,36,0,0,23.171,23.171
6151,KBROKGQCALWRSB-OLZOCXBDSA-N,37,0,54,2,0,0,11.482999999999999,11.482999999999999
6152,KMLLIWNADBODIT-UHFFFAOYSA-N,40,1,6,8,0,0,14.887,14.887
6153,KVHAQXUDIOBBQS-JEBQAFNWSA-N,47,3,16,49,0,0,22.653000000000002,22.653000000000002
6154,KCJOCUYFNNJGLE-LBPRGKRZSA-N,26,0,35,6,0,0,5.189,5.189
6155,KDJOOHBQJRVMIX-UHFFFAOYSA-N,32,0,38,22,0,0,6.45,6.45
6156,KBHGBWZFBPCXJP-UHFFFAOYSA-N,32,1,44,32,0,0,10.24,10.24
6157,KTNRROPXEUSCPC-OKILXGFUSA-N,36,0,23,39,0,0,13.075,13.075
6158,KMOLNHGOCDFOKD-UHFFFAOYSA-N,19,0,27,22,0,0,4.947,4.947
6159,KRXZIXNYFWEXDA-UHFFFAOYSA-N,32,0,17,2,0,0,7.189,7.189
6160,KLERSQDPIFBVTD-LDTOTXGLSA-N,49,1,6,13,0,0,32.358000000000004,32.358000000000004
6161,KXMRJAPTMBGYQR-MQFKKWFOSA-N,56,1,46,56,0,0,38.205999999999996,38.205999999999996
6162,KFFQABQEJATQAT-UHFFFAOYSA-N,32,1,18,2,0,0,5.952999999999999,5.952999999999999
6163,KKGZOHGGMJWARS-JRGCBEDISA-N,52,1,53,13,0,0,32.559,32.559
6164,KVAYLSZQTCOFIR-UHFFFAOYSA-N,43,0,43,26,0,0,20.164,20.164
6165,KSWJWTKGCHLIIX-UHFFFAOYSA-N,23,0,16,22,0,0,3.487,3.487
6166,KKUWJZKDXRQJDV-HHHXNRCGSA-N,49,1,5,44,0,0,29.429000000000002,29.429000000000002
6167,KMKXXMICQZEXJG-UHFFFAOYSA-M,44,0,57,59,0,0,16.842,16.842
6168,KVYZSDHPRXIXCV-PTNGSMBKSA-N,29,0,41,26,0,0,6.54,6.54
6169,KQVJNBWFLXYYAG-UHFFFAOYSA-N,42,2,5,32,0,0,33.13,33.13
6170,KDSRHZBPSOQQKN-YBZXMUEHSA-N,39,0,42,57,0,0,13.825999999999999,13.825999999999999
6171,KQAAANDEGMQURX-UHFFFAOYSA-N,32,0,22,3,0,0,9.763,9.763
6172,KZZVYQGCHGDMGY-UHFFFAOYSA-N,88,7,7,24,0,2,25.485,145.485
6173,KUCKTIQYSFWGLC-STQWGSIPSA-N,63,1,37,37,0,0,58.998000000000005,58.998000000000005
6174,KRXNAORMABKNTD-SLSDLSHTSA-N,49,0,50,32,0,0,28.576,28.576
6175,KHCPBRYTQWDCGZ-UHFFFAOYSA-M,29,0,16,22,0,0,6.485,6.485
6176,KTANCLWFWIVXSU-UHFFFAOYSA-N,36,2,24,29,0,0,10.644,10.644
6177,KLFMCRJCCXKCAR-JFMUQQRKSA-N,36,1,26,27,0,0,11.546,11.546
6178,KSYMTVGGWOGJKI-UHFFFAOYSA-N,29,1,21,38,0,0,10.915,10.915
6179,KMNUNKRWTDSYQZ-ROUUACIJSA-N,54,2,30,49,0,0,35.06,35.06
6180,KCZBYIJCJUBYOJ-MKBNYLNASA-N,28,0,35,42,0,0,6.4270000000000005,6.4270000000000005
6181,KEKIWXBFGMOLPA-NTEUORMPSA-N,33,0,45,6,0,0,9.236,9.236
6182,KPGHRYTUTQTZGE-YBFXNURJSA-N,45,2,19,2,0,0,20.649,20.649
6183,KXOWPKUNDPWJKD-YPMHNXCESA-N,30,0,15,11,0,0,7.244,7.244
6184,KPADWTIRNNDRIY-UHFFFAOYSA-N,28,0,31,20,0,0,5.641,5.641
6185,KHNADGZTNVTCLV-UHFFFAOYSA-N,37,1,14,19,0,0,13.644,13.644
6186,KENIUZNSBXXTFS-UHFFFAOYSA-N,25,0,21,16,0,0,4.565,4.565
6187,KGXOSODZMVUVPE-APAFKAMOSA-N,55,2,52,20,0,0,37.946,37.946
6188,KAFCZBGKWAERBG-MOVXZBDNSA-N,36,0,24,4,0,0,12.065,12.065
6189,KNYKUTIRVKDNDS-UHFFFAOYSA-N,41,1,28,29,0,0,23.954,23.954
6190,KKLBWSXMFBXOAT-QGZVFWFLSA-N,45,1,7,12,0,0,22.171,22.171
6191,KXQOLJTWNJNIEW-UHFFFAOYSA-N,26,0,13,22,0,0,4.656000000000001,4.656000000000001
6192,KAOBTBJHTLAVDV-FQLXRVMXSA-N,85,10,38,23,0,2,14.690999999999999,134.691
6193,KGIPPUCGBSFACI-UHFFFAOYSA-N,28,0,24,34,0,0,7.769,7.769
6194,KXRZBTAEDBELFD-UHFFFAOYSA-N,31,0,42,36,0,0,9.102,9.102
6195,KHBOYWPDYTVGSJ-UHFFFAOYSA-N,27,0,15,35,0,0,7.7379999999999995,7.7379999999999995
6196,KOWMGAGAYCPASB-UHFFFAOYSA-N,26,0,21,13,0,0,4.711,4.711
6197,KJMRPGXWBMPVPW-WDSKDSINSA-N,18,0,8,32,0,0,2.259,2.259
6198,KAOBTBJHTLAVDV-URLMMPGGSA-N,85,9,7,25,0,2,16.366,136.366
6199,KYXMLFYNJMFUPZ-ZETCQYMHSA-N,24,0,16,24,0,0,3.984,3.984
6200,KUJLTZAKEULALV-UHFFFAOYSA-N,44,1,18,13,0,0,19.873,19.873
6201,KDNVGNPBKUTQOS-AJIIZAQNSA-N,59,2,43,11,0,0,40.319,40.319
6202,KOIPUZMRQIVRJM-DVBBHNHCSA-N,25,0,11,39,0,0,4.463,4.463
6203,KFIGICHILYTCJF-UHFFFAOYSA-P,17,0,26,23,0,0,0.7859999999999999,0.7859999999999999
6204,KUYIKECRGGXUCL-UHFFFAOYSA-N,45,1,25,14,0,0,19.58,19.58
6205,KGEWDZRVJLORMZ-UHFFFAOYSA-N,58,1,51,13,0,0,44.523999999999994,44.523999999999994
6206,KCECQKDCNBQCKQ-CGFNAGBWSA-N,59,1,54,33,0,0,34.484,34.484
6207,KIQGZDAIRIXMJQ-QYZOEREBSA-N,47,2,38,34,0,0,24.82,24.82
6208,KRKPCXARNDZMNL-ZPGRZCPFSA-N,70,3,12,12,0,1,9.299,69.29899999999999
6209,KKPZMIRQCQDIGP-RNFRBKRXSA-N,23,0,19,7,0,0,2.8169999999999997,2.8169999999999997
6210,KMHOYWNMNOQYRV-UHFFFAOYSA-O,36,0,39,12,0,0,10.295,10.295
6211,KHBPRYYPYMQZNC-ITALDHGKSA-N,56,0,40,30,0,0,33.650999999999996,33.650999999999996
6212,KRBBIIBTDNEWTI-BFHYXJOUSA-N,37,0,37,22,0,0,9.902999999999999,9.902999999999999
6213,KPIVDNYJNOPGBE-UHFFFAOYSA-O,17,0,5,41,0,0,1.531,1.531
6214,KIEOVXZOSWCUBC-MHZLTWQESA-N,51,1,47,17,0,0,35.869,35.869
6215,KCMZCJPKBVPPJD-UHFFFAOYSA-N,23,2,13,53,0,0,5.88,5.88
6216,KUUBETATSHNZLC-UHFFFAOYSA-N,40,2,28,54,0,0,33.508,33.508
6217,KFJPMPQKBODYEB-OZNQKUEASA-N,57,7,10,24,0,0,33.925,33.925
6218,KAJZFXZLJBACNX-VQHVLOKHSA-N,28,0,14,23,0,0,7.632999999999999,7.632999999999999
6219,KAKTWVYNDZQZCE-ONGXEEELSA-N,29,0,14,52,0,0,7.489,7.489
6220,KSQIFSZZOIINOX-VKAVYKQESA-N,43,0,44,52,0,0,18.462,18.462
6221,KDNXCJOQOJLCNJ-VIFPVBQESA-N,27,0,31,2,0,0,4.41,4.41
6222,KURQKIDCYLPTJQ-LCYFTJDESA-N,33,0,46,59,0,0,8.389,8.389
6223,KJJZPHCFHJIZPS-UHFFFAOYSA-N,51,2,0,43,0,0,32.63,32.63
6224,KRVNKDSEVKRMNL-MAUKXSAKSA-N,44,1,25,21,0,0,21.098000000000003,21.098000000000003
6225,KGWVLIJVOXPSOD-UHFFFAOYSA-N,40,2,7,1,0,0,19.717,19.717
6226,KBMYUOJGZWMLOK-MKINPXQPSA-N,61,8,11,33,0,0,39.884,39.884
6227,KCJDRMZOTSBREJ-KFWWJZLASA-N,36,0,33,33,0,0,13.665999999999999,13.665999999999999
6228,KVTKEWXOVCIZOQ-UHFFFAOYSA-N,29,0,19,17,0,0,7.193,7.193
6229,KBIDMPHPWJDPMK-MSUGPLPWSA-N,64,3,11,12,0,1,5.2410000000000005,65.241
6230,KDCNEKCUDQLJFN-UHFFFAOYSA-N,23,0,10,39,0,0,3.346,3.346
6231,KFJNCRQTQGYNFF-FMQUCBEESA-N,51,5,46,38,0,0,31.221,31.221
6232,KBKKIPOAPOTZAM-LLVKDONJSA-N,30,0,48,20,0,0,7.065,7.065
6233,KJGVSOCKVPRSOO-RCCKNPSSSA-N,39,0,45,43,0,0,14.043,14.043
6234,KOFBRZWVWJCLGM-UHFFFAOYSA-N,20,0,8,27,0,0,2.694,2.694
6235,KTRFQZNDHPTIGW-UHFFFAOYSA-N,34,0,27,47,0,0,11.227,11.227
6236,KBEPBVKDJFLHRU-NTEUORMPSA-N,27,0,23,3,0,0,5.506,5.506
6237,KDHWCFCNNGUJCP-UHFFFAOYSA-O,26,0,11,28,0,0,4.644,4.644
6238,KSYDTHNTBDUEOL-LLSGGKERSA-N,62,7,9,3,0,0,29.454,29.454
6239,KDXSSWJWCZKZGG-UHFFFAOYSA-N,44,0,33,20,0,0,21.811999999999998,21.811999999999998
6240,KPPLBYLTUJRDTF-UHFFFAOYSA-N,44,4,46,7,0,0,38.544000000000004,38.544000000000004
6241,KBRQKKZQZZEQSA-UHFFFAOYSA-N,26,0,30,59,0,0,3.512,3.512
6242,KVQHTVVTBOXMLH-CQSZACIVSA-N,39,0,39,28,0,0,13.638,13.638
6243,KSGXGIDRHWKRFO-FMQUCBEESA-N,39,0,41,12,0,0,13.594000000000001,13.594000000000001
6244,KUTQKCOXXQJXNG-UHFFFAOYSA-N,38,0,28,45,0,0,13.449000000000002,13.449000000000002
6245,KDOGEJICGFFDKK-VXKWHMMOSA-N,51,1,52,14,0,0,32.5,32.5
6246,KVKKCXJHZMEULP-UHFFFAOYSA-N,43,1,20,56,0,0,26.059,26.059
6247,KTXWQAHMSLBFKW-UHFFFAOYSA-N,21,0,12,59,0,0,3.088,3.088
6248,KBGNMJLJHOZFQM-AUFJSOOLSA-N,45,4,54,37,0,0,24.97,24.97
6249,KMYQJEVZILEHAQ-UHFFFAOYSA-N,28,0,33,8,0,0,6.072,6.072
6250,KPGCFIBXIKAAMR-SDBHATRESA-N,42,1,25,2,0,0,18.901,18.901
6251,KQSZRBQJGKRWQO-UHFFFAOYSA-N,30,0,38,47,0,0,7.49,7.49
6252,KOVIQCOWFININJ-UHFFFAOYSA-N,29,0,38,57,0,0,8.59,8.59
6253,KSGZCKSNTAJOJS-DZBMUNJRSA-N,71,2,38,46,0,1,5.53,65.53
6254,KWFQDZVRFFCWSE-SNVBAGLBSA-M,30,0,21,40,0,0,7.8839999999999995,7.8839999999999995
6255,KOQOKGFCMOHYEY-GBXCKJPGSA-N,57,2,3,14,0,0,41.428999999999995,41.428999999999995
6256,KYMSAPXLDYKYEN-UHFFFAOYSA-N,30,0,13,44,0,0,7.625,7.625
6257,KBDSFLLUPNBAIT-DULJUPHJSA-N,60,3,43,42,0,0,40.215,40.215
6258,KAUQJMHLAFIZDU-UHFFFAOYSA-N,22,0,9,1,0,0,3.2439999999999998,3.2439999999999998
6259,KTVYUFQLATYZNW-MHZLTWQESA-N,54,2,32,50,0,0,42.698,42.698
6260,KTJZOKJJOYMVPV-QXMHVHEDSA-N,30,0,23,5,0,0,6.461,6.461
6261,KDYWOWVAVXEYRU-MSOLQXFVSA-N,42,0,33,22,0,0,17.567,17.567
6262,KFMFUAQCFVYQQW-UHFFFAOYSA-N,45,1,30,17,0,0,22.489,22.489
6263,KRIAPVIZWFTMRR-UHFFFAOYSA-N,57,3,26,3,0,0,46.623000000000005,46.623000000000005
